Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 07 JUN 2018 14:52	07-06-2018 14:52:45 (UTC-4)	2:27:03	7.5 km	3 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.98844 W71.24865	07-06-2018 17:00:30 (UTC-4)	205 m			3 m	0:00:06	2 kph	184° true
Trackpoint	S34.98844 W71.24865	07-06-2018 17:00:36 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	5° true
Trackpoint	S34.98853 W71.24867	07-06-2018 17:00:42 (UTC-4)	205 m			10 m	0:00:06	6 kph	191° true
Trackpoint	S34.98867 W71.24869	07-06-2018 17:00:48 (UTC-4)	204 m			16 m	0:00:06	10 kph	185° true
Trackpoint	S34.98878 W71.24873	07-06-2018 17:00:54 (UTC-4)	204 m			13 m	0:00:06	8 kph	199° true
Trackpoint	S34.98880 W71.24874	07-06-2018 17:01:00 (UTC-4)	204 m			1 m	0:00:06	0.9 kph	186° true
Trackpoint	S34.98880 W71.24873	07-06-2018 17:01:06 (UTC-4)	204 m			1 m	0:00:06	0.3 kph	145° true
Trackpoint	S34.98879 W71.24865	07-06-2018 17:01:12 (UTC-4)	206 m			8 m	0:00:06	5 kph	84° true
Trackpoint	S34.98879 W71.24862	07-06-2018 17:01:18 (UTC-4)	206 m			3 m	0:00:06	2 kph	79° true
Trackpoint	S34.98877 W71.24865	07-06-2018 17:01:24 (UTC-4)	207 m			4 m	0:00:06	2 kph	307° true
Trackpoint	S34.98884 W71.24875	07-06-2018 17:01:30 (UTC-4)	207 m			12 m	0:00:06	7 kph	228° true
Trackpoint	S34.98900 W71.24878	07-06-2018 17:01:36 (UTC-4)	206 m			18 m	0:00:06	11 kph	188° true
Trackpoint	S34.98914 W71.24886	07-06-2018 17:01:42 (UTC-4)	205 m			17 m	0:00:06	10 kph	206° true
Trackpoint	S34.98916 W71.24908	07-06-2018 17:01:48 (UTC-4)	205 m			20 m	0:00:06	12 kph	264° true
Trackpoint	S34.98917 W71.24920	07-06-2018 17:01:54 (UTC-4)	205 m			11 m	0:00:06	7 kph	264° true
Trackpoint	S34.98919 W71.24912	07-06-2018 17:02:00 (UTC-4)	204 m			8 m	0:00:06	5 kph	103° true
Trackpoint	S34.98917 W71.24901	07-06-2018 17:02:06 (UTC-4)	205 m			10 m	0:00:06	6 kph	81° true
Trackpoint	S34.98914 W71.24893	07-06-2018 17:02:12 (UTC-4)	205 m			8 m	0:00:06	5 kph	67° true
Trackpoint	S34.98914 W71.24871	07-06-2018 17:02:18 (UTC-4)	204 m			19 m	0:00:06	12 kph	88° true
Trackpoint	S34.98914 W71.24853	07-06-2018 17:02:24 (UTC-4)	202 m			17 m	0:00:06	10 kph	89° true
Trackpoint	S34.98913 W71.24842	07-06-2018 17:02:29 (UTC-4)	202 m			11 m	0:00:05	8 kph	83° true
Trackpoint	S34.98911 W71.24840	07-06-2018 17:02:36 (UTC-4)	202 m			3 m	0:00:07	1.3 kph	26° true
Trackpoint	S34.98911 W71.24858	07-06-2018 17:02:42 (UTC-4)	201 m			16 m	0:00:06	9 kph	268° true
Trackpoint	S34.98914 W71.24877	07-06-2018 17:02:48 (UTC-4)	201 m			18 m	0:00:06	11 kph	259° true
Trackpoint	S34.98928 W71.24882	07-06-2018 17:02:54 (UTC-4)	201 m			16 m	0:00:06	10 kph	194° true
Trackpoint	S34.98942 W71.24879	07-06-2018 17:03:00 (UTC-4)	201 m			16 m	0:00:06	9 kph	170° true
Trackpoint	S34.98944 W71.24877	07-06-2018 17:03:06 (UTC-4)	201 m			4 m	0:00:06	2 kph	152° true
Trackpoint	S34.98944 W71.24877	07-06-2018 17:03:12 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	265° true
Trackpoint	S34.98949 W71.24876	07-06-2018 17:03:18 (UTC-4)	201 m			5 m	0:00:06	3 kph	168° true
Trackpoint	S34.98949 W71.24876	07-06-2018 17:03:24 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	180° true
Trackpoint	S34.98949 W71.24876	07-06-2018 17:03:30 (UTC-4)	201 m			0 m	0:00:06	0.0 kph	0° true
Trackpoint	S34.98958 W71.24880	07-06-2018 17:03:36 (UTC-4)	201 m			11 m	0:00:06	6 kph	199° true
Trackpoint	S34.98964 W71.24881	07-06-2018 17:03:42 (UTC-4)	200 m			7 m	0:00:06	4 kph	191° true
Trackpoint	S34.98964 W71.24881	07-06-2018 17:03:48 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	192° true
Trackpoint	S34.98964 W71.24880	07-06-2018 17:03:54 (UTC-4)	200 m			1 m	0:00:06	0.7 kph	70° true
Trackpoint	S34.98956 W71.24887	07-06-2018 17:04:00 (UTC-4)	201 m			10 m	0:00:06	6 kph	326° true
Trackpoint	S34.98956 W71.24901	07-06-2018 17:04:06 (UTC-4)	201 m			14 m	0:00:06	8 kph	270° true
Trackpoint	S34.98956 W71.24902	07-06-2018 17:04:12 (UTC-4)	200 m			1 m	0:00:06	0.6 kph	267° true
Trackpoint	S34.98957 W71.24915	07-06-2018 17:04:18 (UTC-4)	199 m			11 m	0:00:06	7 kph	265° true
Trackpoint	S34.98957 W71.24922	07-06-2018 17:04:24 (UTC-4)	198 m			6 m	0:00:06	4 kph	270° true
Trackpoint	S34.98957 W71.24925	07-06-2018 17:04:30 (UTC-4)	197 m			4 m	0:00:06	2 kph	272° true
Trackpoint	S34.98957 W71.24936	07-06-2018 17:04:36 (UTC-4)	196 m			9 m	0:00:06	6 kph	268° true
Trackpoint	S34.98963 W71.24936	07-06-2018 17:04:42 (UTC-4)	197 m			6 m	0:00:06	4 kph	186° true
Trackpoint	S34.98961 W71.24934	07-06-2018 17:04:48 (UTC-4)	198 m			3 m	0:00:06	2 kph	45° true
Trackpoint	S34.98960 W71.24928	07-06-2018 17:04:54 (UTC-4)	198 m			6 m	0:00:06	4 kph	75° true
Trackpoint	S34.98960 W71.24920	07-06-2018 17:05:00 (UTC-4)	198 m			7 m	0:00:06	4 kph	91° true
Trackpoint	S34.98959 W71.24903	07-06-2018 17:05:06 (UTC-4)	199 m			16 m	0:00:06	10 kph	86° true
Trackpoint	S34.98957 W71.24884	07-06-2018 17:05:12 (UTC-4)	198 m			17 m	0:00:06	10 kph	84° true
Trackpoint	S34.98969 W71.24876	07-06-2018 17:05:18 (UTC-4)	198 m			15 m	0:00:06	9 kph	151° true
Trackpoint	S34.98981 W71.24876	07-06-2018 17:05:24 (UTC-4)	198 m			13 m	0:00:06	8 kph	179° true
Trackpoint	S34.98982 W71.24876	07-06-2018 17:05:30 (UTC-4)	199 m			1 m	0:00:06	0.5 kph	202° true
Trackpoint	S34.98983 W71.24877	07-06-2018 17:05:36 (UTC-4)	199 m			1 m	0:00:06	0.7 kph	201° true
Trackpoint	S34.98993 W71.24875	07-06-2018 17:05:42 (UTC-4)	198 m			12 m	0:00:06	7 kph	171° true
Trackpoint	S34.98997 W71.24879	07-06-2018 17:05:47 (UTC-4)	197 m			5 m	0:00:05	4 kph	223° true
Trackpoint	S34.98997 W71.24879	07-06-2018 17:05:54 (UTC-4)	198 m			0 m	0:00:07	0.2 kph	284° true
Trackpoint	S34.98998 W71.24893	07-06-2018 17:06:00 (UTC-4)	198 m			13 m	0:00:06	8 kph	264° true
Trackpoint	S34.98997 W71.24906	07-06-2018 17:06:06 (UTC-4)	198 m			12 m	0:00:06	7 kph	274° true
Trackpoint	S34.98997 W71.24907	07-06-2018 17:06:12 (UTC-4)	198 m			1 m	0:00:06	0.5 kph	301° true
Trackpoint	S34.98997 W71.24907	07-06-2018 17:06:18 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	15° true
Trackpoint	S34.98996 W71.24907	07-06-2018 17:06:24 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	346° true
Trackpoint	S34.99000 W71.24915	07-06-2018 17:06:30 (UTC-4)	197 m			8 m	0:00:06	5 kph	241° true
Trackpoint	S34.99001 W71.24914	07-06-2018 17:06:36 (UTC-4)	197 m			2 m	0:00:06	1.0 kph	143° true
Trackpoint	S34.99001 W71.24913	07-06-2018 17:06:42 (UTC-4)	197 m			1 m	0:00:06	0.4 kph	94° true
Trackpoint	S34.99001 W71.24913	07-06-2018 17:06:48 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	128° true
Trackpoint	S34.98999 W71.24911	07-06-2018 17:06:53 (UTC-4)	199 m			3 m	0:00:05	2 kph	46° true
Trackpoint	S34.98999 W71.24910	07-06-2018 17:07:00 (UTC-4)	199 m			1 m	0:00:07	0.4 kph	98° true
Trackpoint	S34.98999 W71.24910	07-06-2018 17:07:06 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	345° true
Trackpoint	S34.98999 W71.24910	07-06-2018 17:07:12 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	146° true
Trackpoint	S34.98999 W71.24910	07-06-2018 17:07:18 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	305° true
Trackpoint	S34.98998 W71.24893	07-06-2018 17:07:24 (UTC-4)	200 m			15 m	0:00:06	9 kph	86° true
Trackpoint	S34.98998 W71.24876	07-06-2018 17:07:30 (UTC-4)	201 m			16 m	0:00:06	9 kph	90° true
Trackpoint	S34.99009 W71.24871	07-06-2018 17:07:36 (UTC-4)	200 m			13 m	0:00:06	8 kph	160° true
Trackpoint	S34.99025 W71.24869	07-06-2018 17:07:42 (UTC-4)	201 m			18 m	0:00:06	11 kph	175° true
Trackpoint	S34.99037 W71.24875	07-06-2018 17:07:48 (UTC-4)	201 m			15 m	0:00:06	9 kph	201° true
Trackpoint	S34.99040 W71.24898	07-06-2018 17:07:54 (UTC-4)	201 m			21 m	0:00:06	13 kph	263° true
Trackpoint	S34.99040 W71.24905	07-06-2018 17:08:00 (UTC-4)	201 m			6 m	0:00:06	4 kph	264° true
Trackpoint	S34.99042 W71.24914	07-06-2018 17:08:06 (UTC-4)	201 m			8 m	0:00:06	5 kph	257° true
Trackpoint	S34.99043 W71.24916	07-06-2018 17:08:12 (UTC-4)	202 m			2 m	0:00:06	1.2 kph	253° true
Trackpoint	S34.99043 W71.24915	07-06-2018 17:08:18 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	116° true
Trackpoint	S34.99043 W71.24917	07-06-2018 17:08:24 (UTC-4)	202 m			1 m	0:00:06	0.7 kph	257° true
Trackpoint	S34.99043 W71.24929	07-06-2018 17:08:30 (UTC-4)	202 m			11 m	0:00:06	7 kph	269° true
Trackpoint	S34.99043 W71.24933	07-06-2018 17:08:36 (UTC-4)	202 m			4 m	0:00:06	3 kph	271° true
Trackpoint	S34.99043 W71.24934	07-06-2018 17:08:42 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	281° true
Trackpoint	S34.99043 W71.24934	07-06-2018 17:08:48 (UTC-4)	202 m			0 m	0:00:06	0.3 kph	264° true
Trackpoint	S34.99044 W71.24933	07-06-2018 17:08:54 (UTC-4)	202 m			1 m	0:00:06	0.8 kph	120° true
Trackpoint	S34.99044 W71.24929	07-06-2018 17:09:00 (UTC-4)	203 m			3 m	0:00:06	2 kph	96° true
Trackpoint	S34.99044 W71.24920	07-06-2018 17:09:06 (UTC-4)	204 m			8 m	0:00:06	5 kph	87° true
Trackpoint	S34.99042 W71.24897	07-06-2018 17:09:12 (UTC-4)	205 m			21 m	0:00:06	13 kph	85° true
Trackpoint	S34.99040 W71.24874	07-06-2018 17:09:18 (UTC-4)	207 m			21 m	0:00:06	13 kph	83° true
Trackpoint	S34.99039 W71.24852	07-06-2018 17:09:24 (UTC-4)	207 m			20 m	0:00:06	12 kph	88° true
Trackpoint	S34.99037 W71.24828	07-06-2018 17:09:30 (UTC-4)	206 m			22 m	0:00:06	13 kph	83° true
Trackpoint	S34.99034 W71.24807	07-06-2018 17:09:36 (UTC-4)	205 m			19 m	0:00:06	12 kph	82° true
Trackpoint	S34.99040 W71.24797	07-06-2018 17:09:42 (UTC-4)	204 m			12 m	0:00:06	7 kph	125° true
Trackpoint	S34.99059 W71.24795	07-06-2018 17:09:48 (UTC-4)	203 m			21 m	0:00:06	13 kph	176° true
Trackpoint	S34.99077 W71.24793	07-06-2018 17:09:54 (UTC-4)	203 m			20 m	0:00:06	12 kph	174° true
Trackpoint	S34.99084 W71.24808	07-06-2018 17:10:00 (UTC-4)	203 m			16 m	0:00:06	10 kph	240° true
Trackpoint	S34.99086 W71.24828	07-06-2018 17:10:06 (UTC-4)	202 m			19 m	0:00:06	11 kph	262° true
Trackpoint	S34.99095 W71.24842	07-06-2018 17:10:12 (UTC-4)	202 m			16 m	0:00:06	10 kph	231° true
Trackpoint	S34.99113 W71.24842	07-06-2018 17:10:18 (UTC-4)	203 m			19 m	0:00:06	12 kph	178° true
Trackpoint	S34.99118 W71.24840	07-06-2018 17:10:24 (UTC-4)	204 m			6 m	0:00:06	4 kph	165° true
Trackpoint	S34.99119 W71.24840	07-06-2018 17:10:30 (UTC-4)	205 m			1 m	0:00:06	0.6 kph	187° true
Trackpoint	S34.99120 W71.24841	07-06-2018 17:10:36 (UTC-4)	206 m			1 m	0:00:06	0.6 kph	227° true
Trackpoint	S34.99128 W71.24841	07-06-2018 17:10:42 (UTC-4)	208 m			9 m	0:00:06	5 kph	178° true
Trackpoint	S34.99129 W71.24841	07-06-2018 17:10:48 (UTC-4)	208 m			2 m	0:00:06	0.9 kph	194° true
Trackpoint	S34.99140 W71.24835	07-06-2018 17:10:54 (UTC-4)	209 m			14 m	0:00:06	8 kph	158° true
Trackpoint	S34.99140 W71.24820	07-06-2018 17:11:00 (UTC-4)	207 m			14 m	0:00:06	9 kph	88° true
Trackpoint	S34.99139 W71.24818	07-06-2018 17:11:06 (UTC-4)	206 m			2 m	0:00:06	1.4 kph	45° true
Trackpoint	S34.99139 W71.24818	07-06-2018 17:11:12 (UTC-4)	206 m			0 m	0:00:06	0.3 kph	123° true
Trackpoint	S34.99142 W71.24826	07-06-2018 17:11:18 (UTC-4)	207 m			9 m	0:00:06	5 kph	244° true
Trackpoint	S34.99152 W71.24837	07-06-2018 17:11:24 (UTC-4)	206 m			14 m	0:00:06	9 kph	220° true
Trackpoint	S34.99166 W71.24837	07-06-2018 17:11:30 (UTC-4)	206 m			16 m	0:00:06	9 kph	181° true
Trackpoint	S34.99176 W71.24833	07-06-2018 17:11:36 (UTC-4)	206 m			12 m	0:00:06	7 kph	162° true
Trackpoint	S34.99176 W71.24833	07-06-2018 17:11:42 (UTC-4)	206 m			0 m	0:00:06	0.2 kph	58° true
Trackpoint	S34.99177 W71.24834	07-06-2018 17:11:48 (UTC-4)	206 m			2 m	0:00:06	1.1 kph	222° true
Trackpoint	S34.99177 W71.24834	07-06-2018 17:11:54 (UTC-4)	206 m			1 m	0:00:06	0.4 kph	33° true
Trackpoint	S34.99177 W71.24833	07-06-2018 17:12:00 (UTC-4)	206 m			1 m	0:00:06	0.4 kph	86° true
Trackpoint	S34.99176 W71.24833	07-06-2018 17:12:06 (UTC-4)	206 m			0 m	0:00:06	0.3 kph	49° true
Trackpoint	S34.99176 W71.24832	07-06-2018 17:12:12 (UTC-4)	206 m			0 m	0:00:06	0.2 kph	47° true
Trackpoint	S34.99176 W71.24832	07-06-2018 17:12:18 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	358° true
Trackpoint	S34.99175 W71.24832	07-06-2018 17:12:24 (UTC-4)	206 m			1 m	0:00:06	0.5 kph	3° true
Trackpoint	S34.99184 W71.24835	07-06-2018 17:12:30 (UTC-4)	208 m			10 m	0:00:06	6 kph	196° true
Trackpoint	S34.99189 W71.24853	07-06-2018 17:12:36 (UTC-4)	209 m			18 m	0:00:06	11 kph	252° true
Trackpoint	S34.99190 W71.24874	07-06-2018 17:12:42 (UTC-4)	209 m			19 m	0:00:06	11 kph	264° true
Trackpoint	S34.99191 W71.24884	07-06-2018 17:12:48 (UTC-4)	208 m			10 m	0:00:06	6 kph	264° true
Trackpoint	S34.99194 W71.24884	07-06-2018 17:12:54 (UTC-4)	207 m			3 m	0:00:06	2 kph	164° true
Trackpoint	S34.99182 W71.24884	07-06-2018 17:13:00 (UTC-4)	209 m			13 m	0:00:06	8 kph	0° true
Trackpoint	S34.99175 W71.24885	07-06-2018 17:13:06 (UTC-4)	210 m			8 m	0:00:06	5 kph	350° true
Trackpoint	S34.99175 W71.24885	07-06-2018 17:13:12 (UTC-4)	210 m			0 m	0:00:06	0.2 kph	64° true
Trackpoint	S34.99174 W71.24885	07-06-2018 17:13:18 (UTC-4)	210 m			1 m	0:00:06	0.7 kph	353° true
Trackpoint	S34.99166 W71.24885	07-06-2018 17:13:24 (UTC-4)	210 m			9 m	0:00:06	5 kph	358° true
Trackpoint	S34.99165 W71.24885	07-06-2018 17:13:30 (UTC-4)	210 m			1 m	0:00:06	0.8 kph	22° true
Trackpoint	S34.99165 W71.24885	07-06-2018 17:13:36 (UTC-4)	210 m			0 m	0:00:06	0.1 kph	28° true
Trackpoint	S34.99165 W71.24884	07-06-2018 17:13:42 (UTC-4)	210 m			1 m	0:00:06	0.5 kph	161° true
Trackpoint	S34.99166 W71.24885	07-06-2018 17:13:48 (UTC-4)	211 m			1 m	0:00:06	0.6 kph	211° true
Trackpoint	S34.99161 W71.24884	07-06-2018 17:13:54 (UTC-4)	209 m			6 m	0:00:06	3 kph	9° true
Trackpoint	S34.99146 W71.24888	07-06-2018 17:14:00 (UTC-4)	207 m			17 m	0:00:06	10 kph	348° true
Trackpoint	S34.99126 W71.24890	07-06-2018 17:14:06 (UTC-4)	206 m			22 m	0:00:06	13 kph	355° true
Trackpoint	S34.99109 W71.24894	07-06-2018 17:14:12 (UTC-4)	206 m			19 m	0:00:06	12 kph	348° true
Trackpoint	S34.99107 W71.24894	07-06-2018 17:14:18 (UTC-4)	206 m			2 m	0:00:06	1.4 kph	4° true
Trackpoint	S34.99107 W71.24895	07-06-2018 17:14:24 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	303° true
Trackpoint	S34.99107 W71.24895	07-06-2018 17:14:30 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	268° true
Trackpoint	S34.99107 W71.24895	07-06-2018 17:14:36 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	257° true
Trackpoint	S34.99107 W71.24895	07-06-2018 17:14:42 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	221° true
Trackpoint	S34.99107 W71.24895	07-06-2018 17:14:48 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	204° true
Trackpoint	S34.99107 W71.24895	07-06-2018 17:14:54 (UTC-4)	204 m			0 m	0:00:06	0.3 kph	141° true
Trackpoint	S34.99114 W71.24892	07-06-2018 17:15:00 (UTC-4)	202 m			8 m	0:00:06	5 kph	158° true
Trackpoint	S34.99132 W71.24891	07-06-2018 17:15:06 (UTC-4)	202 m			20 m	0:00:06	12 kph	178° true
Trackpoint	S34.99151 W71.24890	07-06-2018 17:15:12 (UTC-4)	203 m			22 m	0:00:06	13 kph	177° true
Trackpoint	S34.99171 W71.24887	07-06-2018 17:15:18 (UTC-4)	205 m			22 m	0:00:06	13 kph	173° true
Trackpoint	S34.99188 W71.24885	07-06-2018 17:15:24 (UTC-4)	206 m			20 m	0:00:06	12 kph	175° true
Trackpoint	S34.99189 W71.24868	07-06-2018 17:15:30 (UTC-4)	208 m			16 m	0:00:06	9 kph	95° true
Trackpoint	S34.99187 W71.24854	07-06-2018 17:15:36 (UTC-4)	209 m			13 m	0:00:06	8 kph	78° true
Trackpoint	S34.99185 W71.24850	07-06-2018 17:15:42 (UTC-4)	209 m			4 m	0:00:06	3 kph	64° true
Trackpoint	S34.99186 W71.24850	07-06-2018 17:15:48 (UTC-4)	209 m			0 m	0:00:06	0.2 kph	190° true
Trackpoint	S34.99186 W71.24850	07-06-2018 17:15:54 (UTC-4)	209 m			0 m	0:00:06	0.2 kph	202° true
Trackpoint	S34.99186 W71.24850	07-06-2018 17:16:00 (UTC-4)	208 m			0 m	0:00:06	0.1 kph	239° true
Trackpoint	S34.99186 W71.24850	07-06-2018 17:16:06 (UTC-4)	208 m			0 m	0:00:06	0.1 kph	354° true
Trackpoint	S34.99186 W71.24850	07-06-2018 17:16:12 (UTC-4)	208 m			0 m	0:00:06	0.1 kph	81° true
Trackpoint	S34.99186 W71.24850	07-06-2018 17:16:18 (UTC-4)	208 m			0 m	0:00:06	0.0 kph	105° true
Trackpoint	S34.99186 W71.24850	07-06-2018 17:16:24 (UTC-4)	208 m			0 m	0:00:06	0.1 kph	52° true
Trackpoint	S34.99187 W71.24842	07-06-2018 17:16:30 (UTC-4)	207 m			8 m	0:00:06	5 kph	105° true
Trackpoint	S34.99196 W71.24833	07-06-2018 17:16:36 (UTC-4)	204 m			12 m	0:00:06	7 kph	143° true
Trackpoint	S34.99201 W71.24822	07-06-2018 17:16:41 (UTC-4)	203 m			11 m	0:00:05	8 kph	119° true
Trackpoint	S34.99202 W71.24822	07-06-2018 17:16:48 (UTC-4)	203 m			1 m	0:00:07	0.4 kph	107° true
Trackpoint	S34.99202 W71.24822	07-06-2018 17:16:54 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	156° true
Trackpoint	S34.99202 W71.24821	07-06-2018 17:17:00 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	148° true
Trackpoint	S34.99198 W71.24804	07-06-2018 17:17:06 (UTC-4)	203 m			17 m	0:00:06	10 kph	75° true
Trackpoint	S34.99196 W71.24787	07-06-2018 17:17:12 (UTC-4)	202 m			15 m	0:00:06	9 kph	80° true
Trackpoint	S34.99186 W71.24786	07-06-2018 17:17:18 (UTC-4)	199 m			11 m	0:00:06	6 kph	6° true
Trackpoint	S34.99174 W71.24790	07-06-2018 17:17:24 (UTC-4)	196 m			14 m	0:00:06	8 kph	345° true
Trackpoint	S34.99171 W71.24792	07-06-2018 17:17:30 (UTC-4)	195 m			4 m	0:00:06	2 kph	341° true
Trackpoint	S34.99167 W71.24791	07-06-2018 17:17:36 (UTC-4)	195 m			4 m	0:00:06	3 kph	10° true
Trackpoint	S34.99166 W71.24791	07-06-2018 17:17:42 (UTC-4)	196 m			2 m	0:00:06	1.1 kph	0° true
Trackpoint	S34.99165 W71.24791	07-06-2018 17:17:48 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	13° true
Trackpoint	S34.99165 W71.24791	07-06-2018 17:17:54 (UTC-4)	197 m			0 m	0:00:06	0.2 kph	32° true
Trackpoint	S34.99165 W71.24790	07-06-2018 17:18:00 (UTC-4)	197 m			1 m	0:00:06	0.4 kph	1° true
Trackpoint	S34.99164 W71.24790	07-06-2018 17:18:06 (UTC-4)	197 m			0 m	0:00:06	0.2 kph	1° true
Trackpoint	S34.99162 W71.24789	07-06-2018 17:18:12 (UTC-4)	197 m			3 m	0:00:06	2 kph	22° true
Trackpoint	S34.99155 W71.24789	07-06-2018 17:18:18 (UTC-4)	198 m			8 m	0:00:06	5 kph	5° true
Trackpoint	S34.99152 W71.24790	07-06-2018 17:18:24 (UTC-4)	197 m			3 m	0:00:06	2 kph	334° true
Trackpoint	S34.99153 W71.24789	07-06-2018 17:18:30 (UTC-4)	198 m			1 m	0:00:06	0.8 kph	117° true
Trackpoint	S34.99161 W71.24789	07-06-2018 17:18:36 (UTC-4)	197 m			9 m	0:00:06	5 kph	182° true
Trackpoint	S34.99178 W71.24788	07-06-2018 17:18:42 (UTC-4)	197 m			19 m	0:00:06	12 kph	177° true
Trackpoint	S34.99195 W71.24786	07-06-2018 17:18:48 (UTC-4)	196 m			19 m	0:00:06	11 kph	174° true
Trackpoint	S34.99210 W71.24786	07-06-2018 17:18:54 (UTC-4)	196 m			17 m	0:00:06	10 kph	182° true
Trackpoint	S34.99214 W71.24785	07-06-2018 17:19:00 (UTC-4)	197 m			4 m	0:00:06	2 kph	164° true
Trackpoint	S34.99214 W71.24785	07-06-2018 17:19:06 (UTC-4)	197 m			1 m	0:00:06	0.4 kph	116° true
Trackpoint	S34.99214 W71.24784	07-06-2018 17:19:12 (UTC-4)	197 m			0 m	0:00:06	0.2 kph	77° true
Trackpoint	S34.99214 W71.24784	07-06-2018 17:19:18 (UTC-4)	197 m			1 m	0:00:06	0.3 kph	120° true
Trackpoint	S34.99214 W71.24783	07-06-2018 17:19:24 (UTC-4)	198 m			1 m	0:00:06	0.5 kph	80° true
Trackpoint	S34.99214 W71.24782	07-06-2018 17:19:30 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	99° true
Trackpoint	S34.99214 W71.24782	07-06-2018 17:19:36 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	14° true
Trackpoint	S34.99214 W71.24782	07-06-2018 17:19:42 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	163° true
Trackpoint	S34.99214 W71.24782	07-06-2018 17:19:48 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	148° true
